2024-11-16 23:14:55 : ===================== 2024-11-16T23:14:55.166510 =====================
2024-11-16 23:14:55 : ===================== FINE-TUNING ON PROMPT 1 =====================
2024-11-16 23:14:55 : Settings: Namespace(data='init/asap_5_splits.csv', bert_model_path='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p8_3', chunk_sizes='90_30_130_10', prompt=[1], batch_size=16, epochs=80, sample=-1, learning_rate=6e-05, result_file='results/finetune/p1.txt', save_model='../../../ix/ix_models/Multi-Scale-BERT-AES-Models/p1/p1.pt', device='cuda', log=PosixPath('logs/finetune-p1.log'), comment='Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.')
2024-11-16 23:14:55 : Additional Comments: Using google-bert/bert-base-uncased. Removed the direct path to their finetuned word and chunk models.
2024-11-16 23:15:00 : Train/Eval/Test: 1076/349/358
2024-11-16 23:15:00 : Started training loop for p1.pt
2024-11-17 02:16:14 : 59/80 | 8/68: 0.00862
2024-11-17 02:16:16 : 59/80 | 9/68: 0.01213
2024-11-17 02:16:18 : 59/80 | 10/68: 0.01032
2024-11-17 02:16:20 : 59/80 | 11/68: 0.00898
2024-11-17 02:16:22 : 59/80 | 12/68: 0.00903
2024-11-17 02:16:24 : 59/80 | 13/68: 0.00697
2024-11-17 02:16:26 : 59/80 | 14/68: 0.00699
2024-11-17 02:16:28 : 59/80 | 15/68: 0.01064
2024-11-17 02:16:30 : 59/80 | 16/68: 0.00508
2024-11-17 02:16:32 : 59/80 | 17/68: 0.01081
2024-11-17 02:16:34 : 59/80 | 18/68: 0.00636
2024-11-17 02:16:37 : 59/80 | 19/68: 0.01115
2024-11-17 02:16:39 : 59/80 | 20/68: 0.00729
2024-11-17 02:16:41 : 59/80 | 21/68: 0.00880
2024-11-17 02:16:43 : 59/80 | 22/68: 0.01101
2024-11-17 02:16:45 : 59/80 | 23/68: 0.01164
2024-11-17 02:16:47 : 59/80 | 24/68: 0.00735
2024-11-17 02:16:49 : 59/80 | 25/68: 0.01303
2024-11-17 02:16:51 : 59/80 | 26/68: 0.00896
2024-11-17 02:16:53 : 59/80 | 27/68: 0.00711
2024-11-17 02:16:55 : 59/80 | 28/68: 0.02071
2024-11-17 02:16:57 : 59/80 | 29/68: 0.01289
2024-11-17 02:16:59 : 59/80 | 30/68: 0.01285
2024-11-17 02:17:01 : 59/80 | 31/68: 0.00642
2024-11-17 02:17:03 : 59/80 | 32/68: 0.00634
2024-11-17 02:17:05 : 59/80 | 33/68: 0.01460
2024-11-17 02:17:07 : 59/80 | 34/68: 0.00911
2024-11-17 02:17:09 : 59/80 | 35/68: 0.01902
2024-11-17 02:17:11 : 59/80 | 36/68: 0.02170
2024-11-17 02:17:13 : 59/80 | 37/68: 0.01100
2024-11-17 02:17:15 : 59/80 | 38/68: 0.01035
2024-11-17 02:17:17 : 59/80 | 39/68: 0.01141
2024-11-17 02:17:19 : 59/80 | 40/68: 0.00777
2024-11-17 02:17:22 : 59/80 | 41/68: 0.01221
2024-11-17 02:17:24 : 59/80 | 42/68: 0.00898
2024-11-17 02:17:26 : 59/80 | 43/68: 0.01043
2024-11-17 02:17:28 : 59/80 | 44/68: 0.01350
2024-11-17 02:17:30 : 59/80 | 45/68: 0.00823
2024-11-17 02:17:32 : 59/80 | 46/68: 0.01175
2024-11-17 02:17:34 : 59/80 | 47/68: 0.00913
2024-11-17 02:17:36 : 59/80 | 48/68: 0.01219
2024-11-17 02:17:39 : 59/80 | 49/68: 0.00731
2024-11-17 02:17:41 : 59/80 | 50/68: 0.01340
2024-11-17 02:17:43 : 59/80 | 51/68: 0.00523
2024-11-17 02:17:45 : 59/80 | 52/68: 0.00698
2024-11-17 02:17:47 : 59/80 | 53/68: 0.01169
2024-11-17 02:17:49 : 59/80 | 54/68: 0.00880
2024-11-17 02:17:52 : 59/80 | 55/68: 0.01517
2024-11-17 02:17:54 : 59/80 | 56/68: 0.01484
2024-11-17 02:17:56 : 59/80 | 57/68: 0.01079
2024-11-17 02:17:58 : 59/80 | 58/68: 0.00932
2024-11-17 02:18:00 : 59/80 | 59/68: 0.00898
2024-11-17 02:18:02 : 59/80 | 60/68: 0.00872
2024-11-17 02:18:04 : 59/80 | 61/68: 0.00525
2024-11-17 02:18:07 : 59/80 | 62/68: 0.00566
2024-11-17 02:18:09 : 59/80 | 63/68: 0.00690
2024-11-17 02:18:11 : 59/80 | 64/68: 0.01002
2024-11-17 02:18:13 : 59/80 | 65/68: 0.00611
2024-11-17 02:18:15 : 59/80 | 66/68: 0.01099
2024-11-17 02:18:17 : 59/80 | 67/68: 0.01397
2024-11-17 02:19:01 : 59: Evaluation loss: 0.56856 | Pearson: 0.76500 | QWK:  0.74800
2024-11-17 02:19:03 : 60/80 | 0/68: 0.01420
2024-11-17 02:19:06 : 60/80 | 1/68: 0.02067
2024-11-17 02:19:08 : 60/80 | 2/68: 0.01866
2024-11-17 02:19:10 : 60/80 | 3/68: 0.00827
2024-11-17 02:19:12 : 60/80 | 4/68: 0.00584
2024-11-17 02:19:14 : 60/80 | 5/68: 0.00521
2024-11-17 02:19:16 : 60/80 | 6/68: 0.01030
2024-11-17 02:19:18 : 60/80 | 7/68: 0.00925
2024-11-17 02:19:20 : 60/80 | 8/68: 0.00715
2024-11-17 02:19:22 : 60/80 | 9/68: 0.00709
2024-11-17 02:19:24 : 60/80 | 10/68: 0.01069
2024-11-17 02:19:26 : 60/80 | 11/68: 0.00741
2024-11-17 02:19:28 : 60/80 | 12/68: 0.00521
2024-11-17 02:19:30 : 60/80 | 13/68: 0.00447
2024-11-17 02:19:32 : 60/80 | 14/68: 0.00565
2024-11-17 02:19:34 : 60/80 | 15/68: 0.00579
2024-11-17 02:19:37 : 60/80 | 16/68: 0.01009
2024-11-17 02:19:39 : 60/80 | 17/68: 0.00970
2024-11-17 02:19:41 : 60/80 | 18/68: 0.02232
2024-11-17 02:19:43 : 60/80 | 19/68: 0.00382
2024-11-17 02:19:45 : 60/80 | 20/68: 0.00669
2024-11-17 02:19:47 : 60/80 | 21/68: 0.00633
2024-11-17 02:19:49 : 60/80 | 22/68: 0.01224
2024-11-17 02:19:51 : 60/80 | 23/68: 0.01018
2024-11-17 02:19:53 : 60/80 | 24/68: 0.00864
2024-11-17 02:19:55 : 60/80 | 25/68: 0.00802
2024-11-17 02:19:57 : 60/80 | 26/68: 0.01269
2024-11-17 02:19:59 : 60/80 | 27/68: 0.01453
2024-11-17 02:20:01 : 60/80 | 28/68: 0.01098
2024-11-17 02:20:03 : 60/80 | 29/68: 0.01047
2024-11-17 02:20:05 : 60/80 | 30/68: 0.01211
2024-11-17 02:20:07 : 60/80 | 31/68: 0.00497
2024-11-17 02:20:09 : 60/80 | 32/68: 0.01518
2024-11-17 02:20:11 : 60/80 | 33/68: 0.01073
2024-11-17 02:20:13 : 60/80 | 34/68: 0.01319
2024-11-17 02:20:15 : 60/80 | 35/68: 0.01110
2024-11-17 02:20:17 : 60/80 | 36/68: 0.00663
2024-11-17 02:20:19 : 60/80 | 37/68: 0.02009
2024-11-17 02:20:21 : 60/80 | 38/68: 0.00982
2024-11-17 02:20:23 : 60/80 | 39/68: 0.01030
2024-11-17 02:20:25 : 60/80 | 40/68: 0.00720
2024-11-17 02:20:28 : 60/80 | 41/68: 0.00820
2024-11-17 02:20:30 : 60/80 | 42/68: 0.01118
2024-11-17 02:20:32 : 60/80 | 43/68: 0.01062
2024-11-17 02:20:34 : 60/80 | 44/68: 0.01232
2024-11-17 02:20:36 : 60/80 | 45/68: 0.01118
2024-11-17 02:20:38 : 60/80 | 46/68: 0.00920
2024-11-17 02:20:40 : 60/80 | 47/68: 0.00664
2024-11-17 02:20:42 : 60/80 | 48/68: 0.00933
2024-11-17 02:20:45 : 60/80 | 49/68: 0.01012
2024-11-17 02:20:47 : 60/80 | 50/68: 0.00527
2024-11-17 02:20:49 : 60/80 | 51/68: 0.01027
2024-11-17 02:20:51 : 60/80 | 52/68: 0.00656
2024-11-17 02:20:53 : 60/80 | 53/68: 0.00708
2024-11-17 02:20:55 : 60/80 | 54/68: 0.00698
2024-11-17 02:20:57 : 60/80 | 55/68: 0.00915
2024-11-17 02:20:59 : 60/80 | 56/68: 0.01033
2024-11-17 02:21:02 : 60/80 | 57/68: 0.01363
2024-11-17 02:21:04 : 60/80 | 58/68: 0.00689
2024-11-17 02:21:06 : 60/80 | 59/68: 0.01077
2024-11-17 02:21:08 : 60/80 | 60/68: 0.00518
2024-11-17 02:21:10 : 60/80 | 61/68: 0.00626
2024-11-17 02:21:12 : 60/80 | 62/68: 0.01065
2024-11-17 02:21:15 : 60/80 | 63/68: 0.01068
2024-11-17 02:21:17 : 60/80 | 64/68: 0.01923
2024-11-17 02:21:19 : 60/80 | 65/68: 0.00984
2024-11-17 02:21:21 : 60/80 | 66/68: 0.00903
2024-11-17 02:21:23 : 60/80 | 67/68: 0.01545
2024-11-17 02:22:07 : 60: Evaluation loss: 0.50317 | Pearson: 0.76400 | QWK:  0.72100
2024-11-17 02:22:09 : 61/80 | 0/68: 0.03495
2024-11-17 02:22:11 : 61/80 | 1/68: 0.01016
2024-11-17 02:22:13 : 61/80 | 2/68: 0.01810
2024-11-17 02:22:15 : 61/80 | 3/68: 0.01865
2024-11-17 02:22:17 : 61/80 | 4/68: 0.02467
2024-11-17 02:22:20 : 61/80 | 5/68: 0.01550
2024-11-17 02:22:22 : 61/80 | 6/68: 0.00647
2024-11-17 02:22:24 : 61/80 | 7/68: 0.02577
2024-11-17 02:22:26 : 61/80 | 8/68: 0.00892
2024-11-17 02:22:28 : 61/80 | 9/68: 0.01440
2024-11-17 02:22:30 : 61/80 | 10/68: 0.00717
2024-11-17 02:22:32 : 61/80 | 11/68: 0.02322
2024-11-17 02:22:34 : 61/80 | 12/68: 0.01900
2024-11-17 02:22:36 : 61/80 | 13/68: 0.00742
2024-11-17 02:22:38 : 61/80 | 14/68: 0.00920
2024-11-17 02:22:40 : 61/80 | 15/68: 0.02019
2024-11-17 02:22:42 : 61/80 | 16/68: 0.01537
2024-11-17 02:22:44 : 61/80 | 17/68: 0.00815
2024-11-17 02:22:46 : 61/80 | 18/68: 0.01127
2024-11-17 02:22:48 : 61/80 | 19/68: 0.01445
2024-11-17 02:22:50 : 61/80 | 20/68: 0.01991
2024-11-17 02:22:52 : 61/80 | 21/68: 0.00954
2024-11-17 02:22:54 : 61/80 | 22/68: 0.00709
2024-11-17 02:22:56 : 61/80 | 23/68: 0.00561
2024-11-17 02:22:58 : 61/80 | 24/68: 0.00916
2024-11-17 02:23:00 : 61/80 | 25/68: 0.01430
2024-11-17 02:23:02 : 61/80 | 26/68: 0.00693
2024-11-17 02:23:05 : 61/80 | 27/68: 0.00660
2024-11-17 02:23:07 : 61/80 | 28/68: 0.02678
2024-11-17 02:23:09 : 61/80 | 29/68: 0.00887
2024-11-17 02:23:11 : 61/80 | 30/68: 0.01175
2024-11-17 02:23:13 : 61/80 | 31/68: 0.00317
2024-11-17 02:23:15 : 61/80 | 32/68: 0.00506
2024-11-17 02:23:17 : 61/80 | 33/68: 0.00402
2024-11-17 02:23:19 : 61/80 | 34/68: 0.01385
2024-11-17 02:23:21 : 61/80 | 35/68: 0.00719
2024-11-17 02:23:23 : 61/80 | 36/68: 0.00698
2024-11-17 02:23:25 : 61/80 | 37/68: 0.00889
2024-11-17 02:23:27 : 61/80 | 38/68: 0.00699
2024-11-17 02:23:29 : 61/80 | 39/68: 0.00971
2024-11-17 02:23:31 : 61/80 | 40/68: 0.01016
2024-11-17 02:23:33 : 61/80 | 41/68: 0.00770
2024-11-17 02:23:35 : 61/80 | 42/68: 0.02282
2024-11-17 02:23:38 : 61/80 | 43/68: 0.00829
2024-11-17 02:23:40 : 61/80 | 44/68: 0.01148
2024-11-17 02:23:42 : 61/80 | 45/68: 0.02371
2024-11-17 02:23:44 : 61/80 | 46/68: 0.00512
2024-11-17 02:23:46 : 61/80 | 47/68: 0.00575
2024-11-17 02:23:48 : 61/80 | 48/68: 0.00855
2024-11-17 02:23:50 : 61/80 | 49/68: 0.00527
2024-11-17 02:23:52 : 61/80 | 50/68: 0.00824
2024-11-17 02:23:54 : 61/80 | 51/68: 0.00480
2024-11-17 02:23:57 : 61/80 | 52/68: 0.00464
2024-11-17 02:23:59 : 61/80 | 53/68: 0.01393
2024-11-17 02:24:01 : 61/80 | 54/68: 0.01345
2024-11-17 02:24:03 : 61/80 | 55/68: 0.01137
2024-11-17 02:24:05 : 61/80 | 56/68: 0.01543
2024-11-17 02:24:07 : 61/80 | 57/68: 0.00619
2024-11-17 02:24:09 : 61/80 | 58/68: 0.00969
2024-11-17 02:24:11 : 61/80 | 59/68: 0.01562
2024-11-17 02:24:14 : 61/80 | 60/68: 0.01030
2024-11-17 02:24:16 : 61/80 | 61/68: 0.00619
2024-11-17 02:24:18 : 61/80 | 62/68: 0.01674
2024-11-17 02:24:20 : 61/80 | 63/68: 0.01342
2024-11-17 02:24:22 : 61/80 | 64/68: 0.01088
2024-11-17 02:24:24 : 61/80 | 65/68: 0.00716
2024-11-17 02:24:27 : 61/80 | 66/68: 0.00780
2024-11-17 02:24:29 : 61/80 | 67/68: 0.01561
2024-11-17 02:25:13 : 61: Evaluation loss: 0.55832 | Pearson: 0.76400 | QWK:  0.74100
2024-11-17 02:25:15 : 62/80 | 0/68: 0.01809
2024-11-17 02:25:17 : 62/80 | 1/68: 0.00664
2024-11-17 02:25:19 : 62/80 | 2/68: 0.00891
2024-11-17 02:25:21 : 62/80 | 3/68: 0.00921
2024-11-17 02:25:23 : 62/80 | 4/68: 0.00973
2024-11-17 02:25:25 : 62/80 | 5/68: 0.01269
2024-11-17 02:25:27 : 62/80 | 6/68: 0.00746
2024-11-17 02:25:29 : 62/80 | 7/68: 0.00872
2024-11-17 02:25:31 : 62/80 | 8/68: 0.00950
2024-11-17 02:25:34 : 62/80 | 9/68: 0.00972
2024-11-17 02:25:36 : 62/80 | 10/68: 0.00863
2024-11-17 02:25:38 : 62/80 | 11/68: 0.00684
2024-11-17 02:25:40 : 62/80 | 12/68: 0.01049
2024-11-17 02:25:42 : 62/80 | 13/68: 0.00967
2024-11-17 02:25:44 : 62/80 | 14/68: 0.00518
2024-11-17 02:25:46 : 62/80 | 15/68: 0.01872
2024-11-17 02:25:48 : 62/80 | 16/68: 0.00357
2024-11-17 02:25:50 : 62/80 | 17/68: 0.00588
2024-11-17 02:25:52 : 62/80 | 18/68: 0.00318
2024-11-17 02:25:54 : 62/80 | 19/68: 0.01020
2024-11-17 02:25:56 : 62/80 | 20/68: 0.00881
2024-11-17 02:25:58 : 62/80 | 21/68: 0.00855
2024-11-17 02:26:00 : 62/80 | 22/68: 0.00742
2024-11-17 02:26:02 : 62/80 | 23/68: 0.01304
2024-11-17 02:26:04 : 62/80 | 24/68: 0.00505
2024-11-17 02:26:06 : 62/80 | 25/68: 0.01275
2024-11-17 02:26:08 : 62/80 | 26/68: 0.01088
2024-11-17 02:26:10 : 62/80 | 27/68: 0.01124
2024-11-17 02:26:12 : 62/80 | 28/68: 0.00627
2024-11-17 02:26:14 : 62/80 | 29/68: 0.00790
2024-11-17 02:26:16 : 62/80 | 30/68: 0.00372
2024-11-17 02:26:19 : 62/80 | 31/68: 0.01034
2024-11-17 02:26:21 : 62/80 | 32/68: 0.01370
2024-11-17 02:26:23 : 62/80 | 33/68: 0.00739
2024-11-17 02:26:25 : 62/80 | 34/68: 0.00736
2024-11-17 02:26:27 : 62/80 | 35/68: 0.00549
2024-11-17 02:26:29 : 62/80 | 36/68: 0.01240
2024-11-17 02:26:31 : 62/80 | 37/68: 0.00687
2024-11-17 02:26:33 : 62/80 | 38/68: 0.00822
2024-11-17 02:26:35 : 62/80 | 39/68: 0.00327
2024-11-17 02:26:37 : 62/80 | 40/68: 0.01282
2024-11-17 02:26:39 : 62/80 | 41/68: 0.01216
2024-11-17 02:26:42 : 62/80 | 42/68: 0.00685
2024-11-17 02:26:44 : 62/80 | 43/68: 0.01047
2024-11-17 02:26:46 : 62/80 | 44/68: 0.00524
2024-11-17 02:26:48 : 62/80 | 45/68: 0.01927
2024-11-17 02:26:50 : 62/80 | 46/68: 0.00799
2024-11-17 02:26:52 : 62/80 | 47/68: 0.01865
2024-11-17 02:26:54 : 62/80 | 48/68: 0.01621
2024-11-17 02:26:56 : 62/80 | 49/68: 0.00892
2024-11-17 02:26:59 : 62/80 | 50/68: 0.00299
2024-11-17 02:27:01 : 62/80 | 51/68: 0.00876
2024-11-17 02:27:03 : 62/80 | 52/68: 0.01726
2024-11-17 02:27:05 : 62/80 | 53/68: 0.00703
2024-11-17 02:27:07 : 62/80 | 54/68: 0.00740
2024-11-17 02:27:09 : 62/80 | 55/68: 0.01697
2024-11-17 02:27:11 : 62/80 | 56/68: 0.01450
2024-11-17 02:27:13 : 62/80 | 57/68: 0.01455
2024-11-17 02:27:16 : 62/80 | 58/68: 0.02159
2024-11-17 02:27:18 : 62/80 | 59/68: 0.01114
2024-11-17 02:27:20 : 62/80 | 60/68: 0.02416
2024-11-17 02:27:22 : 62/80 | 61/68: 0.00774
2024-11-17 02:27:24 : 62/80 | 62/68: 0.01136
2024-11-17 02:27:26 : 62/80 | 63/68: 0.00305
2024-11-17 02:27:29 : 62/80 | 64/68: 0.01688
2024-11-17 02:27:31 : 62/80 | 65/68: 0.01466
2024-11-17 02:27:33 : 62/80 | 66/68: 0.01163
2024-11-17 02:27:35 : 62/80 | 67/68: 0.00797
2024-11-17 02:28:19 : 62: Evaluation loss: 0.54133 | Pearson: 0.76300 | QWK:  0.72800
2024-11-17 02:28:21 : 63/80 | 0/68: 0.01911
2024-11-17 02:28:23 : 63/80 | 1/68: 0.01183
2024-11-17 02:28:25 : 63/80 | 2/68: 0.01271
2024-11-17 02:28:27 : 63/80 | 3/68: 0.00992
2024-11-17 02:28:29 : 63/80 | 4/68: 0.01675
2024-11-17 02:28:31 : 63/80 | 5/68: 0.00312
2024-11-17 02:28:33 : 63/80 | 6/68: 0.00976
2024-11-17 02:28:35 : 63/80 | 7/68: 0.00634
2024-11-17 02:28:37 : 63/80 | 8/68: 0.01381
2024-11-17 02:28:40 : 63/80 | 9/68: 0.00951
2024-11-17 02:28:42 : 63/80 | 10/68: 0.00932
2024-11-17 02:28:44 : 63/80 | 11/68: 0.00594
2024-11-17 02:28:46 : 63/80 | 12/68: 0.01098
2024-11-17 02:28:48 : 63/80 | 13/68: 0.00287
2024-11-17 02:28:50 : 63/80 | 14/68: 0.01135
2024-11-17 02:28:52 : 63/80 | 15/68: 0.00695
2024-11-17 02:28:54 : 63/80 | 16/68: 0.01113
2024-11-17 02:28:56 : 63/80 | 17/68: 0.00811
2024-11-17 02:28:58 : 63/80 | 18/68: 0.00437
2024-11-17 02:29:00 : 63/80 | 19/68: 0.00404
2024-11-17 02:29:02 : 63/80 | 20/68: 0.01101
2024-11-17 02:29:04 : 63/80 | 21/68: 0.00347
2024-11-17 02:29:06 : 63/80 | 22/68: 0.01005
2024-11-17 02:29:08 : 63/80 | 23/68: 0.00650
2024-11-17 02:29:10 : 63/80 | 24/68: 0.01297
2024-11-17 02:29:12 : 63/80 | 25/68: 0.01016
2024-11-17 02:29:14 : 63/80 | 26/68: 0.01018
2024-11-17 02:29:16 : 63/80 | 27/68: 0.00894
2024-11-17 02:29:18 : 63/80 | 28/68: 0.00918
2024-11-17 02:29:20 : 63/80 | 29/68: 0.00824
2024-11-17 02:29:22 : 63/80 | 30/68: 0.00410
2024-11-17 02:29:24 : 63/80 | 31/68: 0.01698
2024-11-17 02:29:27 : 63/80 | 32/68: 0.00895
2024-11-17 02:29:29 : 63/80 | 33/68: 0.00537
2024-11-17 02:29:31 : 63/80 | 34/68: 0.00737
2024-11-17 02:29:33 : 63/80 | 35/68: 0.00576
2024-11-17 02:29:35 : 63/80 | 36/68: 0.01165
2024-11-17 02:29:37 : 63/80 | 37/68: 0.00583
2024-11-17 02:29:39 : 63/80 | 38/68: 0.01051
2024-11-17 02:29:41 : 63/80 | 39/68: 0.00890
2024-11-17 02:29:43 : 63/80 | 40/68: 0.01098
2024-11-17 02:29:45 : 63/80 | 41/68: 0.01104
2024-11-17 02:29:47 : 63/80 | 42/68: 0.00690
2024-11-17 02:29:49 : 63/80 | 43/68: 0.01482
2024-11-17 02:29:51 : 63/80 | 44/68: 0.01370
2024-11-17 02:29:53 : 63/80 | 45/68: 0.00341
2024-11-17 02:29:56 : 63/80 | 46/68: 0.00649
2024-11-17 02:29:58 : 63/80 | 47/68: 0.00434
2024-11-17 02:30:00 : 63/80 | 48/68: 0.00785
2024-11-17 02:30:02 : 63/80 | 49/68: 0.01873
2024-11-17 02:30:04 : 63/80 | 50/68: 0.01334
2024-11-17 02:30:06 : 63/80 | 51/68: 0.01027
2024-11-17 02:30:08 : 63/80 | 52/68: 0.00510
2024-11-17 02:30:11 : 63/80 | 53/68: 0.01257
2024-11-17 02:30:13 : 63/80 | 54/68: 0.00995
2024-11-17 02:30:15 : 63/80 | 55/68: 0.01090
2024-11-17 02:30:17 : 63/80 | 56/68: 0.00558
2024-11-17 02:30:19 : 63/80 | 57/68: 0.01635
2024-11-17 02:30:21 : 63/80 | 58/68: 0.00875
2024-11-17 02:30:23 : 63/80 | 59/68: 0.00707
2024-11-17 02:30:26 : 63/80 | 60/68: 0.00290
2024-11-17 02:30:28 : 63/80 | 61/68: 0.01486
2024-11-17 02:30:30 : 63/80 | 62/68: 0.01173
2024-11-17 02:30:32 : 63/80 | 63/68: 0.00682
2024-11-17 02:30:34 : 63/80 | 64/68: 0.01339
2024-11-17 02:30:36 : 63/80 | 65/68: 0.01146
2024-11-17 02:30:38 : 63/80 | 66/68: 0.00898
2024-11-17 02:30:41 : 63/80 | 67/68: 0.00830
2024-11-17 02:31:24 : 63: Evaluation loss: 0.56427 | Pearson: 0.76100 | QWK:  0.74700
2024-11-17 02:31:27 : 64/80 | 0/68: 0.01126
2024-11-17 02:31:29 : 64/80 | 1/68: 0.01667
2024-11-17 02:31:31 : 64/80 | 2/68: 0.01539
2024-11-17 02:31:33 : 64/80 | 3/68: 0.01308
2024-11-17 02:31:35 : 64/80 | 4/68: 0.01251
2024-11-17 02:31:37 : 64/80 | 5/68: 0.02455
2024-11-17 02:31:39 : 64/80 | 6/68: 0.01780
2024-11-17 02:31:41 : 64/80 | 7/68: 0.01321
2024-11-17 02:31:43 : 64/80 | 8/68: 0.02887
2024-11-17 02:31:45 : 64/80 | 9/68: 0.02124
2024-11-17 02:31:47 : 64/80 | 10/68: 0.00907
2024-11-17 02:31:49 : 64/80 | 11/68: 0.01475
2024-11-17 02:31:51 : 64/80 | 12/68: 0.03043
2024-11-17 02:31:53 : 64/80 | 13/68: 0.01194
2024-11-17 02:31:55 : 64/80 | 14/68: 0.00707
2024-11-17 02:31:58 : 64/80 | 15/68: 0.00888
2024-11-17 02:32:00 : 64/80 | 16/68: 0.01881
2024-11-17 02:32:02 : 64/80 | 17/68: 0.01042
2024-11-17 02:32:04 : 64/80 | 18/68: 0.00912
2024-11-17 02:32:06 : 64/80 | 19/68: 0.01612
2024-11-17 02:32:08 : 64/80 | 20/68: 0.00938
2024-11-17 02:32:10 : 64/80 | 21/68: 0.01022
2024-11-17 02:32:12 : 64/80 | 22/68: 0.00705
2024-11-17 02:32:14 : 64/80 | 23/68: 0.00641
2024-11-17 02:32:16 : 64/80 | 24/68: 0.00795
2024-11-17 02:32:18 : 64/80 | 25/68: 0.01756
2024-11-17 02:32:20 : 64/80 | 26/68: 0.00644
2024-11-17 02:32:22 : 64/80 | 27/68: 0.00568
2024-11-17 02:32:24 : 64/80 | 28/68: 0.01334
2024-11-17 02:32:26 : 64/80 | 29/68: 0.00481
2024-11-17 02:32:28 : 64/80 | 30/68: 0.00567
2024-11-17 02:32:30 : 64/80 | 31/68: 0.00453
2024-11-17 02:32:32 : 64/80 | 32/68: 0.01382
2024-11-17 02:32:34 : 64/80 | 33/68: 0.00887
2024-11-17 02:32:36 : 64/80 | 34/68: 0.00835
2024-11-17 02:32:38 : 64/80 | 35/68: 0.00466
2024-11-17 02:32:40 : 64/80 | 36/68: 0.01179
2024-11-17 02:32:43 : 64/80 | 37/68: 0.01100
2024-11-17 02:32:45 : 64/80 | 38/68: 0.00886
2024-11-17 02:32:47 : 64/80 | 39/68: 0.00240
2024-11-17 02:32:49 : 64/80 | 40/68: 0.00615
2024-11-17 02:32:51 : 64/80 | 41/68: 0.01715
2024-11-17 02:32:53 : 64/80 | 42/68: 0.00689
2024-11-17 02:32:55 : 64/80 | 43/68: 0.00986
2024-11-17 02:32:58 : 64/80 | 44/68: 0.00920
2024-11-17 02:33:00 : 64/80 | 45/68: 0.00703
2024-11-17 02:33:02 : 64/80 | 46/68: 0.00825
2024-11-17 02:33:04 : 64/80 | 47/68: 0.01021
2024-11-17 02:33:06 : 64/80 | 48/68: 0.00643
2024-11-17 02:33:08 : 64/80 | 49/68: 0.00447
2024-11-17 02:33:10 : 64/80 | 50/68: 0.00610
2024-11-17 02:33:12 : 64/80 | 51/68: 0.00837
2024-11-17 02:33:14 : 64/80 | 52/68: 0.00934
2024-11-17 02:33:17 : 64/80 | 53/68: 0.01013
2024-11-17 02:33:19 : 64/80 | 54/68: 0.00768
2024-11-17 02:33:21 : 64/80 | 55/68: 0.02758
2024-11-17 02:33:23 : 64/80 | 56/68: 0.00719
2024-11-17 02:33:25 : 64/80 | 57/68: 0.00881
2024-11-17 02:33:27 : 64/80 | 58/68: 0.00208
2024-11-17 02:33:29 : 64/80 | 59/68: 0.00875
2024-11-17 02:33:32 : 64/80 | 60/68: 0.00825
2024-11-17 02:33:34 : 64/80 | 61/68: 0.00466
2024-11-17 02:33:36 : 64/80 | 62/68: 0.00898
2024-11-17 02:33:38 : 64/80 | 63/68: 0.00411
2024-11-17 02:33:40 : 64/80 | 64/68: 0.00496
2024-11-17 02:33:42 : 64/80 | 65/68: 0.00522
2024-11-17 02:33:45 : 64/80 | 66/68: 0.01035
2024-11-17 02:33:47 : 64/80 | 67/68: 0.02031
2024-11-17 02:34:31 : 64: Evaluation loss: 0.58755 | Pearson: 0.77200 | QWK:  0.75200
2024-11-17 02:34:33 : 65/80 | 0/68: 0.02475
2024-11-17 02:34:35 : 65/80 | 1/68: 0.01283
2024-11-17 02:34:37 : 65/80 | 2/68: 0.01124
2024-11-17 02:34:39 : 65/80 | 3/68: 0.00860
2024-11-17 02:34:41 : 65/80 | 4/68: 0.00570
2024-11-17 02:34:43 : 65/80 | 5/68: 0.00826
2024-11-17 02:34:45 : 65/80 | 6/68: 0.00770
2024-11-17 02:34:47 : 65/80 | 7/68: 0.00914
2024-11-17 02:34:49 : 65/80 | 8/68: 0.01177
2024-11-17 02:34:51 : 65/80 | 9/68: 0.01233
2024-11-17 02:34:54 : 65/80 | 10/68: 0.01253
2024-11-17 02:34:56 : 65/80 | 11/68: 0.00984
2024-11-17 02:34:58 : 65/80 | 12/68: 0.01540
2024-11-17 02:35:00 : 65/80 | 13/68: 0.00887
2024-11-17 02:35:02 : 65/80 | 14/68: 0.01241
2024-11-17 02:35:04 : 65/80 | 15/68: 0.00808
2024-11-17 02:35:06 : 65/80 | 16/68: 0.01175
2024-11-17 02:35:08 : 65/80 | 17/68: 0.00807
2024-11-17 02:35:10 : 65/80 | 18/68: 0.01154
2024-11-17 02:35:12 : 65/80 | 19/68: 0.01374
2024-11-17 02:35:14 : 65/80 | 20/68: 0.01135
2024-11-17 02:35:16 : 65/80 | 21/68: 0.01048
2024-11-17 02:35:18 : 65/80 | 22/68: 0.00423
2024-11-17 02:35:20 : 65/80 | 23/68: 0.00444
2024-11-17 02:35:22 : 65/80 | 24/68: 0.00626
2024-11-17 02:35:24 : 65/80 | 25/68: 0.01117
